Gene stable ID,Gene name,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Crab-eating macaque homology type,Crab-eating macaque orthology confidence
ENSMUSG00000068859,Sp9,ENSMFAG00000035384,SP9,ortholog_one2one,1.0
ENSMUSG00000022951,Rcan1,ENSMFAG00000000212,RCAN1,ortholog_one2one,1.0
ENSMUSG00000036353,P2ry12,ENSMFAG00000036474,P2RY12,ortholog_one2one,1.0
ENSMUSG00000021194,Chga,ENSMFAG00000032473,CHGA,ortholog_one2one,1.0
ENSMUSG00000022212,Cpne6,ENSMFAG00000045189,CPNE6,ortholog_one2one,1.0
ENSMUSG00000039904,Gpr37,ENSMFAG00000036183,GPR37,ortholog_one2one,1.0
ENSMUSG00000039830,Olig2,ENSMFAG00000048902,OLIG2,ortholog_one2one,1.0
ENSMUSG00000057963,Itpk1,ENSMFAG00000040735,ITPK1,ortholog_one2one,1.0
ENSMUSG00000072966,Gprasp2,ENSMFAG00000030449,GPRASP2,ortholog_one2one,1.0
ENSMUSG00000025025,Mxi1,ENSMFAG00000030475,MXI1,ortholog_one2one,1.0
ENSMUSG00000026610,Esrrg,ENSMFAG00000004706,ESRRG,ortholog_one2one,1.0
ENSMUSG00000043557,Mdga1,ENSMFAG00000042141,MDGA1,ortholog_one2one,1.0
ENSMUSG00000055320,Tead1,ENSMFAG00000031197,TEAD1,ortholog_one2one,1.0
ENSMUSG00000047712,Ust,ENSMFAG00000036448,UST,ortholog_one2one,1.0
ENSMUSG00000033998,Kcnk1,ENSMFAG00000041435,KCNK1,ortholog_one2one,1.0
ENSMUSG00000057060,Slc35f3,ENSMFAG00000045604,SLC35F3,ortholog_one2one,1.0
ENSMUSG00000049092,Gpr137c,ENSMFAG00000033940,GPR137C,ortholog_one2one,1.0
ENSMUSG00000015305,Sash1,ENSMFAG00000040522,SASH1,ortholog_one2one,1.0
ENSMUSG00000040632,Nrl,ENSMFAG00000044677,NRL,ortholog_one2one,1.0
ENSMUSG00000021223,Papln,ENSMFAG00000021512,PAPLN,ortholog_one2one,1.0
ENSMUSG00000028643,Svbp,ENSMFAG00000056796,SVBP,ortholog_one2one,1.0
ENSMUSG00000024899,Papss2,ENSMFAG00000041464,PAPSS2,ortholog_one2one,1.0
ENSMUSG00000022889,Mrpl39,ENSMFAG00000032925,MRPL39,ortholog_one2one,1.0
ENSMUSG00000035407,Kank4,ENSMFAG00000032159,KANK4,ortholog_one2one,1.0
ENSMUSG00000033569,Adgrb3,ENSMFAG00000003819,ADGRB3,ortholog_one2one,1.0
ENSMUSG00000036334,Igsf10,ENSMFAG00000002055,IGSF10,ortholog_one2one,1.0
ENSMUSG00000053062,Jam2,ENSMFAG00000042681,JAM2,ortholog_one2one,1.0
ENSMUSG00000023094,Msrb2,ENSMFAG00000031998,MSRB2,ortholog_one2one,1.0
ENSMUSG00000024211,Grm8,ENSMFAG00000000810,GRM8,ortholog_one2one,1.0
ENSMUSG00000031438,Rnf128,ENSMFAG00000003335,RNF128,ortholog_one2one,1.0
ENSMUSG00000070287,Slc35g2,ENSMFAG00000016006,SLC35G2,ortholog_one2one,1.0
ENSMUSG00000021224,Numb,ENSMFAG00000046300,NUMB,ortholog_one2one,1.0
ENSMUSG00000028753,Vwa5b1,ENSMFAG00000031936,VWA5B1,ortholog_one2one,1.0
ENSMUSG00000022892,App,ENSMFAG00000002479,APP,ortholog_one2one,1.0
ENSMUSG00000033720,Sfxn5,ENSMFAG00000000876,SFXN5,ortholog_one2one,1.0
ENSMUSG00000031788,Kifc3,ENSMFAG00000000179,KIFC3,ortholog_one2one,1.0
ENSMUSG00000040618,Pck2,ENSMFAG00000003328,PCK2,ortholog_one2one,1.0
ENSMUSG00000078302,Foxd1,ENSMFAG00000049955,FOXD1,ortholog_one2one,1.0
ENSMUSG00000068923,Syt11,ENSMFAG00000039413,SYT11,ortholog_one2one,1.0
ENSMUSG00000030102,Itpr1,ENSMFAG00000044748,ITPR1,ortholog_one2one,1.0
ENSMUSG00000059921,Unc5c,ENSMFAG00000026235,UNC5C,ortholog_one2one,1.0
ENSMUSG00000002032,Tmem25,ENSMFAG00000041848,TMEM25,ortholog_one2one,1.0
ENSMUSG00000026430,Rassf5,ENSMFAG00000042279,RASSF5,ortholog_one2one,1.0
ENSMUSG00000025579,Gaa,ENSMFAG00000043192,GAA,ortholog_one2one,1.0
ENSMUSG00000048015,Neurod4,ENSMFAG00000030073,NEUROD4,ortholog_one2one,1.0
ENSMUSG00000026609,Ush2a,ENSMFAG00000043973,USH2A,ortholog_one2one,1.0
ENSMUSG00000027253,Lrp4,ENSMFAG00000003482,LRP4,ortholog_one2one,1.0
ENSMUSG00000035582,Gdpd4,ENSMFAG00000003264,GDPD4,ortholog_one2one,1.0
ENSMUSG00000037712,Fermt2,ENSMFAG00000038626,FERMT2,ortholog_one2one,1.0
ENSMUSG00000095930,Nim1k,ENSMFAG00000000337,NIM1K,ortholog_one2one,1.0
ENSMUSG00000083282,Ctsf,ENSMFAG00000033862,CTSF,ortholog_one2one,1.0
ENSMUSG00000038943,Prc1,ENSMFAG00000040819,PRC1,ortholog_one2one,1.0
ENSMUSG00000075590,Nrbp2,ENSMFAG00000002873,NRBP2,ortholog_one2one,1.0
ENSMUSG00000037697,Ddhd1,ENSMFAG00000036353,DDHD1,ortholog_one2one,1.0
ENSMUSG00000033826,Dnah8,ENSMFAG00000036549,DNAH8,ortholog_one2one,1.0
ENSMUSG00000006463,Zdhhc24,ENSMFAG00000033910,ZDHHC24,ortholog_one2one,1.0
ENSMUSG00000052430,Bmpr1b,ENSMFAG00000037039,BMPR1B,ortholog_one2one,1.0
ENSMUSG00000000632,Sez6,ENSMFAG00000038743,SEZ6,ortholog_one2one,1.0
ENSMUSG00000040003,Magi2,ENSMFAG00000000960,MAGI2,ortholog_one2one,1.0
ENSMUSG00000025889,Snca,ENSMFAG00000041402,SNCA,ortholog_one2one,1.0
ENSMUSG00000041762,Gpr155,ENSMFAG00000035341,GPR155,ortholog_one2one,1.0
ENSMUSG00000021281,Tnfaip2,ENSMFAG00000040536,TNFAIP2,ortholog_one2one,1.0
ENSMUSG00000026031,Cflar,ENSMFAG00000042284,CFLAR,ortholog_one2one,1.0
ENSMUSG00000010358,Ifi35,ENSMFAG00000041153,IFI35,ortholog_one2one,1.0
ENSMUSG00000034993,Vat1,ENSMFAG00000003023,VAT1,ortholog_one2one,1.0
ENSMUSG00000046516,Cox17,ENSMFAG00000039368,COX17,ortholog_one2one,1.0
ENSMUSG00000030103,Bhlhe40,ENSMFAG00000040134,BHLHE40,ortholog_one2one,1.0
ENSMUSG00000021838,Samd4,ENSMFAG00000041636,SAMD4A,ortholog_one2one,1.0
ENSMUSG00000038042,Ptpdc1,ENSMFAG00000001618,PTPDC1,ortholog_one2one,1.0
ENSMUSG00000001313,Rnd2,ENSMFAG00000047485,RND2,ortholog_one2one,1.0
ENSMUSG00000028556,Dock7,ENSMFAG00000032390,DOCK7,ortholog_one2one,1.0
ENSMUSG00000002844,Adprh,ENSMFAG00000039321,ADPRH,ortholog_one2one,1.0
ENSMUSG00000004961,Syt5,ENSMFAG00000002989,SYT5,ortholog_one2one,1.0
ENSMUSG00000044165,Bcl2l15,ENSMFAG00000035381,BCL2L15,ortholog_one2one,1.0
ENSMUSG00000027763,Mbnl1,ENSMFAG00000001066,MBNL1,ortholog_one2one,1.0
ENSMUSG00000045903,Npas4,ENSMFAG00000002394,NPAS4,ortholog_one2one,1.0
ENSMUSG00000004366,Sst,ENSMFAG00000043924,SST,ortholog_one2one,1.0
ENSMUSG00000017146,Brca1,ENSMFAG00000043956,BRCA1,ortholog_one2one,1.0
ENSMUSG00000022508,Bcl6,ENSMFAG00000001360,BCL6,ortholog_one2one,1.0
ENSMUSG00000039578,Ccser1,ENSMFAG00000032924,CCSER1,ortholog_one2one,1.0
ENSMUSG00000031066,Usp11,ENSMFAG00000043917,USP11,ortholog_one2one,1.0
ENSMUSG00000031502,Col4a1,ENSMFAG00000003528,COL4A1,ortholog_one2one,1.0
ENSMUSG00000071424,Grid2,ENSMFAG00000043573,GRID2,ortholog_one2one,1.0
ENSMUSG00000037580,Gch1,ENSMFAG00000000353,GCH1,ortholog_one2one,1.0
ENSMUSG00000020363,Gfpt2,ENSMFAG00000045396,GFPT2,ortholog_one2one,1.0
ENSMUSG00000031130,Brs3,ENSMFAG00000000136,BRS3,ortholog_one2one,1.0
ENSMUSG00000027765,P2ry1,ENSMFAG00000005982,P2RY1,ortholog_one2one,1.0
ENSMUSG00000027843,Ptpn22,ENSMFAG00000041733,PTPN22,ortholog_one2one,1.0
ENSMUSG00000024873,Cnih2,ENSMFAG00000036848,CNIH2,ortholog_one2one,1.0
ENSMUSG00000053646,Plxnb1,ENSMFAG00000035774,PLXNB1,ortholog_one2one,1.0
ENSMUSG00000036885,Arhgef26,ENSMFAG00000031011,ARHGEF26,ortholog_one2one,1.0
ENSMUSG00000031790,Mmp15,ENSMFAG00000034123,MMP15,ortholog_one2one,1.0
ENSMUSG00000056755,Grm7,ENSMFAG00000027785,GRM7,ortholog_one2one,1.0
ENSMUSG00000024030,Abcg1,ENSMFAG00000035347,ABCG1,ortholog_one2one,1.0
ENSMUSG00000039987,Phtf2,ENSMFAG00000033086,PHTF2,ortholog_one2one,1.0
ENSMUSG00000030214,Plbd1,ENSMFAG00000037858,PLBD1,ortholog_one2one,1.0
ENSMUSG00000031503,Col4a2,ENSMFAG00000001737,COL4A2,ortholog_one2one,1.0
ENSMUSG00000075284,Wipf1,ENSMFAG00000034165,WIPF1,ortholog_one2one,1.0
ENSMUSG00000000028,Cdc45,ENSMFAG00000045935,CDC45,ortholog_one2one,1.0
ENSMUSG00000024650,Slc22a6,ENSMFAG00000003484,SLC22A6,ortholog_one2one,1.0
ENSMUSG00000057604,Lmcd1,ENSMFAG00000033976,LMCD1,ortholog_one2one,1.0
ENSMUSG00000026605,Cenpf,ENSMFAG00000038702,CENPF,ortholog_one2one,1.0
ENSMUSG00000049537,Tecrl,ENSMFAG00000038646,TECRL,ortholog_one2one,1.0
ENSMUSG00000037936,Scarb1,ENSMFAG00000000329,SCARB1,ortholog_one2one,1.0
ENSMUSG00000071341,Egr4,ENSMFAG00000051388,EGR4,ortholog_one2one,1.0
ENSMUSG00000021277,Traf3,ENSMFAG00000045167,TRAF3,ortholog_one2one,1.0
ENSMUSG00000036357,Gpr101,ENSMFAG00000030844,GPR101,ortholog_one2one,1.0
ENSMUSG00000031133,Arhgef6,ENSMFAG00000040848,ARHGEF6,ortholog_one2one,1.0
ENSMUSG00000042729,Wdr74,ENSMFAG00000034162,WDR74,ortholog_one2one,1.0
ENSMUSG00000035305,Ror1,ENSMFAG00000041091,ROR1,ortholog_one2one,1.0
ENSMUSG00000027624,Epb41l1,ENSMFAG00000039873,EPB41L1,ortholog_one2one,1.0
ENSMUSG00000049112,Oxtr,ENSMFAG00000037530,OXTR,ortholog_one2one,1.0
ENSMUSG00000024033,Rsph1,ENSMFAG00000043304,RSPH1,ortholog_one2one,1.0
ENSMUSG00000039680,Mrps6,ENSMFAG00000054144,MRPS6,ortholog_one2one,1.0
ENSMUSG00000039661,Dusp26,ENSMFAG00000041680,DUSP26,ortholog_one2one,1.0
ENSMUSG00000039328,Rnf122,ENSMFAG00000025156,RNF122,ortholog_one2one,1.0
ENSMUSG00000021775,Nr1d2,ENSMFAG00000038893,NR1D2,ortholog_one2one,1.0
ENSMUSG00000024036,Slc37a1,ENSMFAG00000036570,SLC37A1,ortholog_one2one,1.0
ENSMUSG00000043441,Gpr149,ENSMFAG00000030860,GPR149,ortholog_one2one,1.0
ENSMUSG00000021779,Thrb,ENSMFAG00000008661,THRB,ortholog_one2one,1.0
ENSMUSG00000026604,Ptpn14,ENSMFAG00000001580,PTPN14,ortholog_one2one,1.0
ENSMUSG00000042638,Gucy2c,ENSMFAG00000002320,GUCY2C,ortholog_one2one,1.0
ENSMUSG00000017491,Rarb,ENSMFAG00000046169,RARB,ortholog_one2one,1.0
ENSMUSG00000037905,Bri3bp,ENSMFAG00000041745,BRI3BP,ortholog_one2one,1.0
ENSMUSG00000032537,Ephb1,ENSMFAG00000002358,EPHB1,ortholog_one2one,1.0
ENSMUSG00000022799,Arhgap31,ENSMFAG00000041247,ARHGAP31,ortholog_one2one,1.0
ENSMUSG00000041119,Pde9a,ENSMFAG00000036884,PDE9A,ortholog_one2one,1.0
ENSMUSG00000026603,Smyd2,ENSMFAG00000022994,SMYD2,ortholog_one2one,1.0
ENSMUSG00000017057,Il13ra1,ENSMFAG00000045803,IL13RA1,ortholog_one2one,1.0
ENSMUSG00000049436,Upk1b,ENSMFAG00000001715,UPK1B,ortholog_one2one,1.0
ENSMUSG00000070498,Tmem132b,ENSMFAG00000006929,TMEM132B,ortholog_one2one,1.0
ENSMUSG00000029245,Epha5,ENSMFAG00000002837,EPHA5,ortholog_one2one,1.0
ENSMUSG00000027820,Mme,ENSMFAG00000039633,MME,ortholog_one2one,1.0
ENSMUSG00000020099,Unc5b,ENSMFAG00000043834,UNC5B,ortholog_one2one,1.0
ENSMUSG00000037991,Rmi2,ENSMFAG00000031874,RMI2,ortholog_one2one,1.0
ENSMUSG00000035606,Ky,ENSMFAG00000040026,KY,ortholog_one2one,1.0
ENSMUSG00000022500,Litaf,ENSMFAG00000044496,LITAF,ortholog_one2one,1.0
ENSMUSG00000063802,Hspbp1,ENSMFAG00000044603,HSPBP1,ortholog_one2one,1.0
ENSMUSG00000016239,Lonrf3,ENSMFAG00000043034,LONRF3,ortholog_one2one,1.0
ENSMUSG00000048899,Rimkla,ENSMFAG00000044165,RIMKLA,ortholog_one2one,1.0
ENSMUSG00000013275,Slc41a1,ENSMFAG00000041913,SLC41A1,ortholog_one2one,1.0
ENSMUSG00000037972,Snn,ENSMFAG00000065509,SNN,ortholog_one2one,1.0
ENSMUSG00000028532,Cachd1,ENSMFAG00000037670,CACHD1,ortholog_one2one,1.0
ENSMUSG00000020366,Mapk9,ENSMFAG00000042461,MAPK9,ortholog_one2one,1.0
ENSMUSG00000060802,B2m,ENSMFAG00000034244,B2M,ortholog_one2one,1.0
ENSMUSG00000045201,Lrrc3b,ENSMFAG00000011678,LRRC3B,ortholog_one2one,1.0
ENSMUSG00000020098,Pcbd1,ENSMFAG00000000150,PCBD1,ortholog_one2one,1.0
ENSMUSG00000042567,Nek10,ENSMFAG00000039437,NEK10,ortholog_one2one,1.0
ENSMUSG00000027227,Sord,ENSMFAG00000022177,SORD,ortholog_one2one,1.0
ENSMUSG00000044912,Syt16,ENSMFAG00000042502,SYT16,ortholog_one2one,1.0
ENSMUSG00000046152,Fut10,ENSMFAG00000000813,FUT10,ortholog_one2one,1.0
ENSMUSG00000035275,Raver2,ENSMFAG00000031436,RAVER2,ortholog_one2one,1.0
ENSMUSG00000021733,Slc4a7,ENSMFAG00000000748,SLC4A7,ortholog_one2one,1.0
ENSMUSG00000028530,Jak1,ENSMFAG00000003493,JAK1,ortholog_one2one,1.0
ENSMUSG00000039934,Gsap,ENSMFAG00000007311,GSAP,ortholog_one2one,1.0
ENSMUSG00000019820,Utrn,ENSMFAG00000033914,UTRN,ortholog_one2one,1.0
ENSMUSG00000050074,Spink8,ENSMFAG00000040367,SPINK8,ortholog_one2one,1.0
ENSMUSG00000035048,Anapc13,ENSMFAG00000035408,ANAPC13,ortholog_one2one,1.0
ENSMUSG00000024654,Asrgl1,ENSMFAG00000036351,ASRGL1,ortholog_one2one,1.0
ENSMUSG00000068452,Duox2,ENSMFAG00000029863,DUOX2,ortholog_one2one,1.0
ENSMUSG00000049939,Lrrc4,ENSMFAG00000040001,LRRC4,ortholog_one2one,1.0
ENSMUSG00000045969,Ing1,ENSMFAG00000043968,ING1,ortholog_one2one,1.0
ENSMUSG00000049001,Ndnf,ENSMFAG00000003473,NDNF,ortholog_one2one,1.0
ENSMUSG00000030217,Art4,ENSMFAG00000045038,ART4,ortholog_one2one,1.0
ENSMUSG00000030759,Far1,ENSMFAG00000033108,FAR1,ortholog_one2one,1.0
ENSMUSG00000030218,Mgp,ENSMFAG00000003266,MGP,ortholog_one2one,1.0
ENSMUSG00000027584,Oprl1,ENSMFAG00000001971,OPRL1,ortholog_one2one,1.0
ENSMUSG00000048148,Nwd1,ENSMFAG00000003774,NWD1,ortholog_one2one,1.0
ENSMUSG00000028634,Hivep3,ENSMFAG00000041340,HIVEP3,ortholog_one2one,1.0
ENSMUSG00000039232,Stx11,ENSMFAG00000009017,STX11,ortholog_one2one,1.0
ENSMUSG00000020096,Tbata,ENSMFAG00000039238,TBATA,ortholog_one2one,1.0
ENSMUSG00000031189,Aff2,ENSMFAG00000044807,AFF2,ortholog_one2one,1.0
ENSMUSG00000030220,Arhgdib,ENSMFAG00000040353,ARHGDIB,ortholog_one2one,1.0
ENSMUSG00000036617,Etl4,ENSMFAG00000030609,KIAA1217,ortholog_one2one,1.0
ENSMUSG00000036564,Ndrg4,ENSMFAG00000044755,NDRG4,ortholog_one2one,1.0
ENSMUSG00000029913,Prdm5,ENSMFAG00000045845,PRDM5,ortholog_one2one,1.0
ENSMUSG00000052135,Foxo6,ENSMFAG00000032820,FOXO6,ortholog_one2one,1.0
ENSMUSG00000025086,Trub1,ENSMFAG00000062394,TRUB1,ortholog_one2one,1.0
ENSMUSG00000064280,Ccdc146,ENSMFAG00000000331,CCDC146,ortholog_one2one,1.0
ENSMUSG00000066595,Flvcr1,ENSMFAG00000032026,FLVCR1,ortholog_one2one,1.0
ENSMUSG00000020660,Pomc,ENSMFAG00000000551,POMC,ortholog_one2one,1.0
ENSMUSG00000039899,Fgl2,ENSMFAG00000037714,FGL2,ortholog_one2one,1.0
ENSMUSG00000020658,Efr3b,ENSMFAG00000035813,EFR3B,ortholog_one2one,1.0
ENSMUSG00000052854,Nrk,ENSMFAG00000037295,NRK,ortholog_one2one,1.0
ENSMUSG00000079550,Mpp4,ENSMFAG00000038003,MPP4,ortholog_one2one,1.0
ENSMUSG00000006705,Pknox1,ENSMFAG00000039213,PKNOX1,ortholog_one2one,1.0
ENSMUSG00000024958,Gpr137,ENSMFAG00000041235,GPR137,ortholog_one2one,1.0
ENSMUSG00000038156,Spon1,ENSMFAG00000045029,SPON1,ortholog_one2one,1.0
ENSMUSG00000034310,Tmem132d,ENSMFAG00000001610,TMEM132D,ortholog_one2one,1.0
ENSMUSG00000032254,Kif23,ENSMFAG00000041684,KIF23,ortholog_one2one,1.0
ENSMUSG00000055723,Rras2,ENSMFAG00000003904,RRAS2,ortholog_one2one,1.0
ENSMUSG00000052539,Magi3,ENSMFAG00000040138,MAGI3,ortholog_one2one,1.0
ENSMUSG00000028633,Ctps1,ENSMFAG00000039379,CTPS1,ortholog_one2one,1.0
ENSMUSG00000036278,Macrod1,ENSMFAG00000000889,MACROD1,ortholog_one2one,1.0
ENSMUSG00000047787,Flrt1,ENSMFAG00000025476,FLRT1,ortholog_one2one,1.0
ENSMUSG00000024767,Otub1,ENSMFAG00000033654,OTUB1,ortholog_one2one,1.0
ENSMUSG00000004341,Gpx6,ENSMFAG00000002596,GPX6,ortholog_one2one,1.0
ENSMUSG00000032548,Slco2a1,ENSMFAG00000043043,SLCO2A1,ortholog_one2one,1.0
ENSMUSG00000028528,Dnajc6,ENSMFAG00000044659,DNAJC6,ortholog_one2one,1.0
ENSMUSG00000030222,Rerg,ENSMFAG00000041631,RERG,ortholog_one2one,1.0
ENSMUSG00000024039,Cbs,ENSMFAG00000038794,CBS,ortholog_one2one,1.0
ENSMUSG00000024968,Rcor2,ENSMFAG00000039149,RCOR2,ortholog_one2one,1.0
ENSMUSG00000048520,Fbxl13,ENSMFAG00000000510,FBXL13,ortholog_one2one,1.0
ENSMUSG00000022766,Serpind1,ENSMFAG00000031107,SERPIND1,ortholog_one2one,1.0
ENSMUSG00000032549,Rab6b,ENSMFAG00000057696,RAB6B,ortholog_one2one,1.0
ENSMUSG00000032252,Glce,ENSMFAG00000045812,GLCE,ortholog_one2one,1.0
ENSMUSG00000022763,Aifm3,ENSMFAG00000009725,AIFM3,ortholog_one2one,1.0
ENSMUSG00000032087,Dscaml1,ENSMFAG00000031788,DSCAML1,ortholog_one2one,1.0
ENSMUSG00000046417,Lrrc75a,ENSMFAG00000056783,LRRC75A,ortholog_one2one,1.0
ENSMUSG00000039883,Lrrc17,ENSMFAG00000006231,LRRC17,ortholog_one2one,1.0
ENSMUSG00000020376,Rnf130,ENSMFAG00000019863,RNF130,ortholog_one2one,1.0
ENSMUSG00000035212,Leprot,ENSMFAG00000033874,LEPROT,ortholog_one2one,1.0
ENSMUSG00000040265,Dnm3,ENSMFAG00000035372,DNM3,ortholog_one2one,1.0
ENSMUSG00000038525,Armc10,ENSMFAG00000033426,ARMC10,ortholog_one2one,1.0
ENSMUSG00000042870,Tom1,ENSMFAG00000002824,TOM1,ortholog_one2one,1.0
ENSMUSG00000030671,Pde3b,ENSMFAG00000043764,PDE3B,ortholog_one2one,1.0
ENSMUSG00000044968,Napepld,ENSMFAG00000044187,NAPEPLD,ortholog_one2one,1.0
ENSMUSG00000034936,Arl4d,ENSMFAG00000029966,ARL4D,ortholog_one2one,1.0
ENSMUSG00000062866,Phactr2,ENSMFAG00000015323,PHACTR2,ortholog_one2one,1.0
ENSMUSG00000041729,Coro2b,ENSMFAG00000030894,CORO2B,ortholog_one2one,1.0
ENSMUSG00000038415,Foxq1,ENSMFAG00000062586,FOXQ1,ortholog_one2one,1.0
ENSMUSG00000025876,Unc5a,ENSMFAG00000043584,UNC5A,ortholog_one2one,1.0
ENSMUSG00000032554,Trf,ENSMFAG00000031779,TF,ortholog_one2one,1.0
ENSMUSG00000028736,Pax7,ENSMFAG00000040998,PAX7,ortholog_one2one,1.0
ENSMUSG00000054342,Kcnn4,ENSMFAG00000038433,KCNN4,ortholog_one2one,1.0
ENSMUSG00000026024,Als2,ENSMFAG00000039968,ALS2,ortholog_one2one,1.0
ENSMUSG00000032870,Smap2,ENSMFAG00000044100,SMAP2,ortholog_one2one,1.0
ENSMUSG00000032243,Itga11,ENSMFAG00000001090,ITGA11,ortholog_one2one,1.0
ENSMUSG00000051811,Cox6b2,ENSMFAG00000002832,COX6B2,ortholog_one2one,1.0
ENSMUSG00000028626,Col9a2,ENSMFAG00000028569,COL9A2,ortholog_one2one,1.0
ENSMUSG00000063887,Nlgn1,ENSMFAG00000036767,NLGN1,ortholog_one2one,1.0
ENSMUSG00000067818,Myl9,ENSMFAG00000000687,MYL9,ortholog_one2one,1.0
ENSMUSG00000017724,Etv4,ENSMFAG00000042484,ETV4,ortholog_one2one,1.0
ENSMUSG00000019806,Aig1,ENSMFAG00000015355,AIG1,ortholog_one2one,1.0
ENSMUSG00000002227,Mov10,ENSMFAG00000002283,MOV10,ortholog_one2one,1.0
ENSMUSG00000015501,Hivep2,ENSMFAG00000001298,HIVEP2,ortholog_one2one,1.0
ENSMUSG00000037499,Nenf,ENSMFAG00000061910,NENF,ortholog_one2one,1.0
ENSMUSG00000026023,Cdk15,ENSMFAG00000002188,CDK15,ortholog_one2one,1.0
ENSMUSG00000030223,Ptpro,ENSMFAG00000034143,PTPRO,ortholog_one2one,1.0
ENSMUSG00000039116,Adgrg6,ENSMFAG00000001233,ADGRG6,ortholog_one2one,1.0
ENSMUSG00000028525,Pde4b,ENSMFAG00000000162,PDE4B,ortholog_one2one,1.0
ENSMUSG00000018217,Pmp22,ENSMFAG00000045679,PMP22,ortholog_one2one,1.0
ENSMUSG00000029128,Rab28,ENSMFAG00000037037,RAB28,ortholog_one2one,1.0
ENSMUSG00000041205,Map6d1,ENSMFAG00000064027,MAP6D1,ortholog_one2one,1.0
ENSMUSG00000026626,Ppp2r5a,ENSMFAG00000034643,PPP2R5A,ortholog_one2one,1.0
ENSMUSG00000001494,Sost,ENSMFAG00000064747,SOST,ortholog_one2one,1.0
ENSMUSG00000070407,Hs3st3b1,ENSMFAG00000059170,HS3ST3B1,ortholog_one2one,1.0
ENSMUSG00000020953,Coch,ENSMFAG00000043586,COCH,ortholog_one2one,1.0
ENSMUSG00000030669,Calca,ENSMFAG00000041791,CALCA,ortholog_one2one,1.0
ENSMUSG00000024758,Rtn3,ENSMFAG00000030265,RTN3,ortholog_one2one,1.0
ENSMUSG00000019865,Nmbr,ENSMFAG00000003897,NMBR,ortholog_one2one,1.0
ENSMUSG00000042148,Cox10,ENSMFAG00000042405,COX10,ortholog_one2one,1.0
ENSMUSG00000030583,Sipa1l3,ENSMFAG00000037792,SIPA1L3,ortholog_one2one,1.0
ENSMUSG00000017344,Vtn,ENSMFAG00000033337,VTN,ortholog_one2one,1.0
ENSMUSG00000026697,Myoc,ENSMFAG00000041678,MYOC,ortholog_one2one,1.0
ENSMUSG00000047759,Hs3st3a1,ENSMFAG00000062338,HS3ST3A1,ortholog_one2one,1.0
ENSMUSG00000037474,Dtl,ENSMFAG00000045273,DTL,ortholog_one2one,1.0
ENSMUSG00000001103,Sebox,ENSMFAG00000060033,SEBOX,ortholog_one2one,1.0
ENSMUSG00000031297,Slc7a3,ENSMFAG00000002533,SLC7A3,ortholog_one2one,1.0
ENSMUSG00000030527,Crtc3,ENSMFAG00000043264,CRTC3,ortholog_one2one,1.0
ENSMUSG00000028655,Mfsd2a,ENSMFAG00000003330,MFSD2A,ortholog_one2one,1.0
ENSMUSG00000037461,Ints7,ENSMFAG00000034220,INTS7,ortholog_one2one,1.0
ENSMUSG00000028654,Mycl,ENSMFAG00000029625,MYCL,ortholog_one2one,1.0
ENSMUSG00000078572,Ndufaf8,ENSMFAG00000045199,NDUFAF8,ortholog_one2one,1.0
ENSMUSG00000064068,Mtx1,ENSMFAG00000043641,MTX1,ortholog_one2one,1.0
ENSMUSG00000021485,Mxd3,ENSMFAG00000033170,MXD3,ortholog_one2one,1.0
ENSMUSG00000042873,Lhfpl4,ENSMFAG00000033316,LHFPL4,ortholog_one2one,1.0
ENSMUSG00000015766,Eps8,ENSMFAG00000001399,EPS8,ortholog_one2one,1.0
ENSMUSG00000025092,Hspa12a,ENSMFAG00000034502,HSPA12A,ortholog_one2one,1.0
ENSMUSG00000031304,Il2rg,ENSMFAG00000043570,IL2RG,ortholog_one2one,1.0
ENSMUSG00000035021,Baz1a,ENSMFAG00000043129,BAZ1A,ortholog_one2one,1.0
ENSMUSG00000041362,Shtn1,ENSMFAG00000042541,SHTN1,ortholog_one2one,1.0
ENSMUSG00000052373,Mpp3,ENSMFAG00000038172,MPP3,ortholog_one2one,1.0
ENSMUSG00000026623,Lpgat1,ENSMFAG00000001051,LPGAT1,ortholog_one2one,1.0
ENSMUSG00000028266,Lmo4,ENSMFAG00000050885,LMO4,ortholog_one2one,1.0
ENSMUSG00000042096,Dao,ENSMFAG00000000854,DAO,ortholog_one2one,1.0
ENSMUSG00000039835,Nhsl1,ENSMFAG00000034365,NHSL1,ortholog_one2one,1.0
ENSMUSG00000021025,Nfkbia,ENSMFAG00000017605,NFKBIA,ortholog_one2one,1.0
ENSMUSG00000045440,Insm2,ENSMFAG00000009696,INSM2,ortholog_one2one,1.0
ENSMUSG00000046093,Hpcal4,ENSMFAG00000033968,HPCAL4,ortholog_one2one,1.0
ENSMUSG00000030225,Dera,ENSMFAG00000000908,DERA,ortholog_one2one,1.0
ENSMUSG00000046613,Vwa5b2,ENSMFAG00000033707,VWA5B2,ortholog_one2one,1.0
ENSMUSG00000032246,Calml4,ENSMFAG00000036145,CALML4,ortholog_one2one,1.0
ENSMUSG00000019851,Perp,ENSMFAG00000054526,PERP,ortholog_one2one,1.0
ENSMUSG00000019850,Tnfaip3,ENSMFAG00000000326,TNFAIP3,ortholog_one2one,1.0
ENSMUSG00000032555,Topbp1,ENSMFAG00000001441,TOPBP1,ortholog_one2one,1.0
